1,tRNA,RF00005,Ga0131695_1035558,-,CL00001,cm,20,71,1,53,+,5',2,0.57,0.0,32.1,0.0041,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1109198,-,CL00001,cm,20,71,1,53,+,5',2,0.66,0.0,34.3,0.00096,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1114627,-,CL00001,cm,20,71,1,53,+,5',2,0.64,0.0,33.2,0.002,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1125886,-,CL00001,cm,20,71,1,53,+,5',2,0.62,0.0,31.7,0.0053,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1138405,-,CL00001,cm,20,71,1,53,+,5',2,0.57,0.0,32.1,0.0041,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1001627,-,CL00001,cm,20,71,1,53,+,5',2,0.62,0.0,31.7,0.0053,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1025814,-,CL00001,cm,20,71,1,53,+,5',2,0.53,0.0,31.6,0.0054,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1089525,-,CL00001,cm,19,71,1,54,+,5',2,0.48,0.0,37.7,0.00011,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1103323,-,CL00001,cm,18,71,1,54,+,5',2,0.54,0.0,37.3,0.00014,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1103384,-,CL00001,cm,18,71,1,54,+,5',2,0.54,0.0,37.3,0.00014,!,*,-,-,-,-,-,-,tRNA
4,tRNA,RF00005,Ga0131695_1061828,-,CL00001,cm,19,71,1,54,+,5',2,0.54,0.0,33.9,0.0012,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1017713,-,CL00001,cm,19,71,1,55,+,5',2,0.65,0.0,31.7,0.0052,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1040477,-,CL00001,cm,19,71,1,55,+,5',2,0.65,0.0,31.7,0.0052,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1122740,-,CL00001,cm,18,71,1,55,+,5',2,0.62,0.0,30.8,0.0095,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1042223,-,CL00001,cm,17,71,1,56,+,5',2,0.48,0.0,47.0,2.7e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1035700,-,CL00001,cm,16,71,1,57,+,5',2,0.49,0.0,41.3,1.1e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1140600,-,CL00001,cm,14,71,1,59,+,5',2,0.46,0.0,39.8,2.8e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1041648,-,CL00001,cm,15,71,1,60,+,5',2,0.58,0.0,33.9,0.0012,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1084858,-,CL00001,cm,14,71,1,60,+,5',2,0.63,0.0,33.0,0.0023,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1056547,-,CL00001,cm,14,71,1,61,+,5',2,0.52,0.0,32.5,0.003,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1074433,-,CL00001,cm,13,71,1,61,+,5',2,0.52,0.0,39.4,3.6e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1101364,-,CL00001,cm,11,71,1,61,+,5',2,0.62,0.0,40.4,1.9e-05,!,*,-,-,-,-,-,-,tRNA
5,tRNA,RF00005,Ga0131695_1088947,-,CL00001,cm,13,71,1,61,+,5',2,0.56,0.0,45.4,7.7e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1104031,-,CL00001,cm,11,71,1,62,+,5',2,0.60,0.0,44.1,1.7e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1053268,-,CL00001,cm,11,71,1,63,+,5',2,0.60,0.0,42.6,4.6e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1096582,-,CL00001,cm,11,71,1,64,+,5',2,0.56,0.0,36.7,0.00021,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1041169,-,CL00001,cm,7,71,1,65,+,5',2,0.43,0.0,43.4,2.8e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1076979,-,CL00001,cm,9,71,1,65,+,5',2,0.51,0.0,50.7,2.6e-08,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1092208,-,CL00001,cm,8,71,1,65,+,5',2,0.43,0.0,42.0,6.8e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1106494,-,CL00001,cm,11,71,1,65,+,5',2,0.58,0.0,46.6,3.6e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1135317,-,CL00001,cm,9,71,1,65,+,5',2,0.54,0.0,50.5,2.8e-08,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1146995,-,CL00001,cm,9,71,1,65,+,5',2,0.51,0.0,50.7,2.6e-08,!,*,-,-,-,-,-,-,tRNA
1,CsrB,RF00018,Ga0131695_1058787,-,CL00106,cm,291,356,1,66,+,5',2,0.42,0.0,78.2,3.5e-19,!,*,-,-,-,-,-,-,CsrB/RsmB,RNA,family
1,tRNA,RF00005,Ga0131695_1012369,-,CL00001,cm,9,71,1,66,+,5',2,0.61,0.0,43.1,3.4e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1026598,-,CL00001,cm,9,71,1,66,+,5',2,0.62,0.0,37.6,0.00012,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1052591,-,CL00001,cm,9,71,1,66,+,5',2,0.61,0.0,43.1,3.4e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1075640,-,CL00001,cm,6,71,1,66,+,5',2,0.62,0.0,48.2,1.3e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1107750,-,CL00001,cm,9,71,1,66,+,5',2,0.62,0.0,37.6,0.00012,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,Ga0131695_1049398,-,-,cm,29,105,1,67,+,5',2,0.42,0.0,43.4,4e-05,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,Ga0131695_1002849,-,CL00001,cm,7,71,1,67,+,5',2,0.55,0.0,47.8,1.6e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1004428,-,CL00001,cm,6,71,1,67,+,5',2,0.55,0.0,38.1,8.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1092396,-,CL00001,cm,6,71,1,67,+,5',2,0.40,0.0,48.3,1.2e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1095996,-,CL00001,cm,6,71,1,67,+,5',2,0.55,0.0,38.1,8.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1143796,-,CL00001,cm,7,71,1,67,+,5',2,0.55,0.0,50.7,2.5e-08,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1143869,-,CL00001,cm,7,71,1,67,+,5',2,0.55,0.0,50.7,2.5e-08,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1145409,-,CL00001,cm,8,71,1,67,+,5',2,0.48,0.0,38.7,5.7e-05,!,*,-,-,-,-,-,-,tRNA
2,TPP,RF00059,Ga0131695_1129719,-,-,cm,29,105,1,67,+,5',2,0.42,0.0,43.4,4e-05,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,Ga0131695_1083575,-,CL00001,cm,19,71,1,68,+,5',2,0.56,0.0,30.2,0.014,!,*,-,-,-,-,-,-,tRNA
4,SSU_rRNA_archaea,RF01959,Ga0131695_1070188,-,CL00111,cm,1410,1477,1,68,+,5',2,0.56,0.0,50.2,1.5e-10,!,=,1,1.000,0.971,",",",Archaeal,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1040442,-,CL00001,cm,5,71,1,69,+,5',2,0.57,0.0,54.9,1.7e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1124980,-,CL00001,cm,6,71,1,69,+,5',2,0.54,0.0,47.1,2.6e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1137115,-,CL00001,cm,5,71,1,69,+,5',2,0.58,0.0,53.2,5.2e-09,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1039748,-,CL00001,cm,5,71,1,69,+,5',2,0.57,0.0,54.9,1.7e-09,!,*,-,-,-,-,-,-,tRNA
1,MicA,RF00078,Ga0131695_1026912,-,-,cm,4,75,1,70,+,5',2,0.43,0.0,79.3,5.6e-11,!,*,-,-,-,-,-,-,MicA,sRNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1070188,-,CL00111,cm,1464,1533,1,70,+,5',2,0.54,0.0,62.5,9.9e-16,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1008598,-,CL00001,cm,3,71,1,71,+,5',2,0.52,0.0,61.3,2.7e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1026099,-,CL00001,cm,3,71,1,71,+,5',2,0.54,0.0,63.7,5.8e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1081640,-,CL00001,cm,12,71,1,71,+,5',2,0.55,0.0,37.3,0.00014,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1136162,-,CL00001,cm,3,71,1,71,+,5',2,0.52,0.0,61.3,2.7e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1090810,-,CL00001,cm,4,71,1,72,+,5',2,0.57,0.0,58.8,1.4e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1093657,-,CL00001,cm,1,71,1,72,+,no,1,0.56,0.0,70.0,1e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1137875,-,CL00001,cm,2,71,1,72,+,5',2,0.57,0.0,54.0,2.9e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1147572,-,CL00001,cm,1,71,1,72,+,no,1,0.56,0.0,70.0,1e-13,!,*,-,-,-,-,-,-,tRNA
4,tRNA,RF00005,Ga0131695_1069746,-,CL00001,cm,3,71,1,72,+,5',2,0.51,0.0,51.7,1.3e-08,!,*,-,-,-,-,-,-,tRNA
5,SSU_rRNA_eukarya,RF01960,Ga0131695_1059677,-,CL00111,cm,1780,1851,1,72,+,5',2,0.57,0.0,50.9,6.8e-11,!,=,1,1.000,0.935,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,MicA,RF00078,Ga0131695_1134047,-,-,cm,1,75,1,73,+,no,1,0.42,0.0,90.0,3.6e-13,!,*,-,-,-,-,-,-,MicA,sRNA
1,tRNA,RF00005,Ga0131695_1009455,-,CL00001,cm,1,71,1,73,+,no,1,0.53,0.0,71.1,4.9e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1116634,-,CL00001,cm,1,71,1,73,+,no,1,0.56,0.0,61.5,2.3e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1145266,-,CL00001,cm,1,71,1,73,+,no,1,0.60,0.0,65.8,1.5e-12,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1063482,-,CL00001,cm,10,71,1,73,+,5',2,0.58,0.0,41.0,1.3e-05,!,*,-,-,-,-,-,-,tRNA
1,Cobalamin,RF00174,Ga0131695_1081894,-,CL00101,cm,113,190,1,74,+,5',2,0.42,0.0,31.8,0.00012,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,tRNA,RF00005,Ga0131695_1042413,-,CL00001,cm,1,71,1,74,+,no,1,0.68,0.0,68.7,2.3e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1076371,-,CL00001,cm,1,71,1,74,+,no,1,0.53,0.0,62.3,1.5e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1144617,-,CL00001,cm,1,71,1,74,+,no,1,0.68,0.0,68.7,2.3e-13,!,*,-,-,-,-,-,-,tRNA
4,tRNA,RF00005,Ga0131695_1085979,-,CL00001,cm,1,71,1,74,+,no,1,0.58,0.0,63.9,5e-12,!,*,-,-,-,-,-,-,tRNA
3,SSU_rRNA_archaea,RF01959,Ga0131695_1059677,-,CL00111,cm,1403,1477,1,75,+,5',2,0.57,0.0,56.3,2.3e-12,!,=,1,1.000,0.974,",",",Archaeal,small,subunit,ribosomal,RNA
1,Cobalamin,RF00174,Ga0131695_1106723,-,CL00101,cm,109,190,1,76,+,5',2,0.59,0.0,36.5,5.1e-06,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,tRNA,RF00005,Ga0131695_1105455,-,CL00001,cm,9,71,1,76,+,5',2,0.57,0.0,31.9,0.0045,!,*,-,-,-,-,-,-,tRNA
3,SSU_rRNA_bacteria,RF00177,Ga0131695_1030404,-,CL00111,cm,1458,1533,1,76,+,5',2,0.54,0.0,66.7,4.5e-17,!,*,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1059677,-,CL00111,cm,1457,1533,1,77,+,5',2,0.56,0.0,67.1,3.3e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_bacteria,RF02541,Ga0131695_1013652,-,CL00112,cm,2849,2925,1,77,+,5',2,0.51,0.0,52.2,4.3e-13,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1043392,-,CL00001,cm,6,71,1,78,+,5',2,0.53,0.0,40.2,2.1e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1109190,-,CL00001,cm,5,71,1,78,+,5',2,0.56,0.0,41.4,1e-05,!,*,-,-,-,-,-,-,tRNA
1,His_leader,RF00514,Ga0131695_1091347,-,-,cm,47,127,1,79,+,5',2,0.49,0.0,64.4,2.3e-08,!,*,-,-,-,-,-,-,Histidine,operon,leader
1,sroB,RF00368,Ga0131695_1021667,-,-,cm,2,83,1,79,+,5',2,0.39,0.0,75.8,3e-09,!,*,-,-,-,-,-,-,sroB,RNA
1,sroB,RF00368,Ga0131695_1025126,-,-,cm,2,83,1,79,+,5',2,0.39,0.0,75.8,3e-09,!,*,-,-,-,-,-,-,sroB,RNA
5,SSU_rRNA_eukarya,RF01960,Ga0131695_1065830,-,CL00111,cm,1773,1851,1,79,+,5',2,0.56,0.0,51.0,6.1e-11,!,=,1,1.000,0.940,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,Pseudomon-groES,RF01721,Ga0131695_1080596,-,-,cm,28,111,1,80,+,5',2,0.71,0.1,66.8,1.7e-09,!,*,-,-,-,-,-,-,Pseudomon-groES,RNA
1,c-di-GMP-I,RF01051,Ga0131695_1101905,-,CL00126,cm,9,87,1,80,+,5',2,0.64,0.0,70.5,1.4e-11,!,*,-,-,-,-,-,-,Cyclic,di-GMP-I,riboswitch
1,c-di-GMP-I,RF01051,Ga0131695_1108699,-,CL00126,cm,9,87,1,80,+,5',2,0.64,0.0,70.5,1.4e-11,!,*,-,-,-,-,-,-,Cyclic,di-GMP-I,riboswitch
1,tRNA,RF00005,Ga0131695_1098793,-,CL00001,cm,5,71,1,80,+,5',2,0.54,0.0,38.1,8.3e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1037714,-,CL00001,cm,4,71,1,80,+,5',2,0.59,0.0,38.5,6.7e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0131695_1058943,-,CL00001,cm,4,71,1,80,+,5',2,0.59,0.0,38.5,6.7e-05,!,*,-,-,-,-,-,-,tRNA
4,SSU_rRNA_archaea,RF01959,Ga0131695_1109368,-,CL00111,cm,1398,1477,1,80,+,5',2,0.57,0.0,51.4,6.9e-11,!,=,1,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
5,SSU_rRNA_archaea,RF01959,Ga0131695_1041254,-,CL00111,cm,1398,1477,1,80,+,5',2,0.56,0.0,50.4,1.3e-10,!,=,1,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1052644,-,CL00001,cm,5,71,1,81,+,5',2,0.59,0.0,50.9,2.2e-08,!,*,-,-,-,-,-,-,tRNA
2,SdsR_RyeB,RF00111,Ga0131695_1099621,-,CL00105,cm,20,100,1,81,+,5',2,0.48,0.0,96.0,2.9e-17,!,*,-,-,-,-,-,-,SdsR_RyeB,RNA
2,tRNA,RF00005,Ga0131695_1083366,-,CL00001,cm,5,71,1,81,+,5',2,0.56,0.0,52.2,9.4e-09,!,*,-,-,-,-,-,-,tRNA
4,tRNA,RF00005,Ga0131695_1082789,-,CL00001,cm,10,71,1,81,+,5',2,0.60,0.0,41.9,7.4e-06,!,*,-,-,-,-,-,-,tRNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1041254,-,CL00111,cm,1452,1533,1,82,+,5',2,0.55,0.0,66.5,5.2e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1109368,-,CL00111,cm,1452,1533,1,82,+,5',2,0.56,0.0,67.5,2.3e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1052645,-,CL00001,cm,1,71,1,82,+,no,1,0.57,0.0,52.8,6.7e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1117066,-,CL00001,cm,1,71,1,82,+,no,1,0.56,0.0,54.8,1.8e-09,!,*,-,-,-,-,-,-,tRNA
3,SSU_rRNA_archaea,RF01959,Ga0131695_1065830,-,CL00111,cm,1396,1477,1,82,+,5',2,0.56,0.0,56.0,2.8e-12,!,=,1,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
7,SSU_rRNA_archaea,RF01959,Ga0131695_1012347,-,CL00111,cm,1396,1477,1,82,+,5',2,0.56,0.0,51.2,7.7e-11,!,=,4,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
1,rimP,RF01770,Ga0131695_1123547,-,-,cm,19,111,1,83,+,5',2,0.40,0.0,88.8,7e-13,!,*,-,-,-,-,-,-,Gammaprotebacteria,rimP,leader
4,SSU_rRNA_archaea,RF01959,Ga0131695_1059880,-,CL00111,cm,1395,1477,1,83,+,5',2,0.58,0.0,52.5,3.3e-11,!,=,1,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
4,SSU_rRNA_archaea,RF01959,Ga0131695_1143721,-,CL00111,cm,1395,1477,1,83,+,5',2,0.58,0.0,52.5,3.3e-11,!,=,1,1.000,0.976,",",",Archaeal,small,subunit,ribosomal,RNA
1,5S_rRNA,RF00001,Ga0131695_1009034,-,CL00113,cm,32,119,1,84,+,5',2,0.62,0.0,38.9,0.00016,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,5S_rRNA,RF00001,Ga0131695_1027886,-,CL00113,cm,32,119,1,84,+,5',2,0.62,0.0,38.9,0.00016,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1065830,-,CL00111,cm,1450,1533,1,84,+,5',2,0.55,0.0,67.0,3.4e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1036931,-,CL00001,cm,4,71,1,84,+,5',2,0.54,0.0,52.6,7.3e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0131695_1148082,-,CL00001,cm,5,71,1,84,+,5',2,0.54,0.0,48.7,9.2e-08,!,*,-,-,-,-,-,-,tRNA
4,SSU_rRNA_bacteria,RF00177,Ga0131695_1012347,-,CL00111,cm,1450,1533,1,84,+,5',2,0.55,0.0,67.6,2.3e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
5,SSU_rRNA_archaea,RF01959,Ga0131695_1076083,-,CL00111,cm,1394,1477,1,84,+,5',2,0.57,0.0,52.3,3.7e-11,!,=,4,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
7,SSU_rRNA_archaea,RF01959,Ga0131695_1075652,-,CL00111,cm,1394,1477,1,84,+,5',2,0.55,0.0,52.5,3.1e-11,!,=,4,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
1,Bacteria_small_SRP,RF00169,Ga0131695_1062164,-,CL00003,cm,13,97,1,85,+,5',2,0.64,0.0,48.0,7.4e-08,!,*,-,-,-,-,-,-,Bacterial,small,signal,recognition,particle,RNA
1,Bacteria_small_SRP,RF00169,Ga0131695_1092193,-,CL00003,cm,13,97,1,85,+,5',2,0.65,0.0,54.2,1.2e-09,!,*,-,-,-,-,-,-,Bacterial,small,signal,recognition,particle,RNA
1,Bacteria_small_SRP,RF00169,Ga0131695_1096395,-,CL00003,cm,13,97,1,85,+,5',2,0.64,0.0,48.0,7.4e-08,!,*,-,-,-,-,-,-,Bacterial,small,signal,recognition,particle,RNA
1,Bacteria_small_SRP,RF00169,Ga0131695_1111961,-,CL00003,cm,13,97,1,85,+,5',2,0.65,0.0,54.2,1.2e-09,!,*,-,-,-,-,-,-,Bacterial,small,signal,recognition,particle,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1059880,-,CL00111,cm,1449,1533,1,85,+,5',2,0.56,0.0,69.0,8.2e-18,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1143721,-,CL00111,cm,1449,1533,1,85,+,5',2,0.56,0.0,69.0,8.2e-18,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0131695_1131165,-,CL00001,cm,3,71,1,85,+,5',2,0.54,0.0,51.6,1.4e-08,!,*,-,-,-,-,-,-,tRNA
2,SSU_rRNA_archaea,RF01959,Ga0131695_1095819,-,CL00111,cm,1393,1477,1,85,+,5',2,0.56,0.0,52.4,3.4e-11,!,=,1,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
2,traJ_5,RF00243,Ga0131695_1130619,-,CL00016,cm,26,109,1,85,+,5',2,0.42,0.0,55.3,1.9e-06,!,*,-,-,-,-,-,-,traJ,5',UTR
4,SSU_rRNA_archaea,RF01959,Ga0131695_1055281,-,CL00111,cm,1393,1477,1,85,+,5',2,0.58,0.0,51.9,4.9e-11,!,=,1,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
4,SSU_rRNA_archaea,RF01959,Ga0131695_1095993,-,CL00111,cm,1393,1477,1,85,+,5',2,0.56,0.0,52.4,3.4e-11,!,=,1,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
5,SSU_rRNA_archaea,RF01959,Ga0131695_1000633,-,CL00111,cm,1393,1477,1,85,+,5',2,0.61,0.0,53.8,1.3e-11,!,=,4,1.000,0.977,",",",Archaeal,small,subunit,ribosomal,RNA
1,5S_rRNA,RF00001,Ga0131695_1059771,-,CL00113,cm,29,119,1,86,+,5',2,0.51,0.0,44.4,6.1e-06,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
4,SSU_rRNA_bacteria,RF00177,Ga0131695_1075652,-,CL00111,cm,1448,1533,1,86,+,5',2,0.53,0.0,67.2,2.9e-17,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
4,SSU_rRNA_bacteria,RF00177,Ga0131695_1076083,-,CL00111,cm,1448,1533,1,86,+,5',2,0.56,0.0,69.0,7.8e-18,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1055281,-,CL00111,cm,1447,1533,1,87,+,5',2,0.56,0.0,68.8,8.9e-18,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0131695_1095819,-,CL00111,cm,1447,1533,1,87,+,5',2,0.55,0.0,69.8,4.5e-18,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
