8,tRNA,RF00005,CLOF_contig31545,-,CL00001,cm,1,71,1690,1763,+,no,1,0.59,0.0,65.6,4.7e-13,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,CLOF_contig07812,-,-,cm,1,105,1697,1599,-,no,1,0.44,0.0,67.7,1.8e-11,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,nuoG,RF01748,CLOF_contig30431,-,-,cm,1,44,1713,1754,+,no,1,0.50,0.0,53.4,7.7e-09,!,*,-,-,-,-,-,-,nuoG,RNA
1,GlmY_tke1,RF00128,CLOF_contig04618,-,CL00011,cm,1,163,1732,1890,+,no,1,0.52,0.0,111.9,2e-24,!,^,-,-,-,-,-,-,Glm,Y,RNA,activator,of,glmS,mRNA
2,GlmZ_SraJ,RF00083,CLOF_contig04618,-,CL00011,cm,1,212,1733,1950,+,no,1,0.55,0.0,72.8,6.7e-16,!,=,1,0.725,0.994,",",",GlmZ,RNA,activator,of,glmS,mRNA
1,algC,RF02929,CLOF_contig20280,-,-,cm,1,52,1753,1803,+,no,1,0.49,0.0,60.9,8.5e-12,!,*,-,-,-,-,-,-,algC,RNA
1,SraC_RyeA,RF00101,CLOF_contig18994,-,CL00105,cm,1,145,1765,1912,+,no,1,0.50,0.0,141.2,3.6e-32,!,*,-,-,-,-,-,-,SraC/RyeA,RNA
1,Ysr155_RyfD,RF02768,CLOF_contig11732,-,-,cm,1,140,1766,1633,-,no,1,0.42,0.0,95.4,5.8e-20,!,*,-,-,-,-,-,-,Yersinia,sRNA,155(RyfD)
1,frnS,RF01796,CLOF_contig20269,-,-,cm,1,119,1768,1652,-,no,1,0.47,0.0,117.5,4.3e-21,!,*,-,-,-,-,-,-,Fumarate/nitrate,reductase,regulator,sRNA
9,tRNA,RF00005,CLOF_contig31545,-,CL00001,cm,1,71,1774,1846,+,no,1,0.62,0.0,61.1,8.7e-12,!,*,-,-,-,-,-,-,tRNA
1,FMN,RF00050,CLOF_contig31232,-,-,cm,1,140,1776,1926,+,no,1,0.57,0.0,125.0,2.9e-30,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,GcvB,RF00022,CLOF_contig19616,-,-,cm,1,198,1787,1590,-,no,1,0.41,0.0,106.1,1.7e-23,!,*,-,-,-,-,-,-,GcvB,RNA
1,tRNA,RF00005,CLOF_contig17323,-,CL00001,cm,1,71,1789,1861,+,no,1,0.53,0.0,70.7,1.8e-14,!,*,-,-,-,-,-,-,tRNA
1,STnc240,RF02074,CLOF_contig19701,-,-,cm,1,77,1793,1719,-,no,1,0.43,0.0,65.7,9.7e-09,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc240
1,STnc550,RF02081,CLOF_contig20718,-,-,cm,1,388,1811,2200,+,no,1,0.44,0.0,365.5,3.1e-95,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc550
1,AsrC,RF02746,CLOF_contig01824,-,-,cm,92,886,1822,1101,-,5',2,0.54,0.0,250.7,7.7e-78,!,*,-,-,-,-,-,-,antisense,RNA,of,rseC,mRNA
1,sucC,RF01759,CLOF_contig19335,-,-,cm,1,70,1850,1782,-,no,1,0.61,0.0,83.8,1.8e-18,!,*,-,-,-,-,-,-,sucC,RNA
1,c4-a1b1,RF03163,CLOF_contig06676,-,CL00128,cm,1,53,1850,1902,+,no,1,0.62,0.0,60.9,1.2e-13,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
2,tRNA,RF00005,CLOF_contig16021,-,CL00001,cm,1,71,1850,1922,+,no,1,0.60,0.0,64.6,9e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,CLOF_contig01027,-,CL00001,cm,1,71,1851,1923,+,no,1,0.49,0.0,72.6,5.3e-15,!,*,-,-,-,-,-,-,tRNA
1,GcvB,RF00022,CLOF_contig10934,-,-,cm,1,198,1855,1659,-,no,1,0.43,0.0,108.9,3e-24,!,*,-,-,-,-,-,-,GcvB,RNA
2,SdsR_RyeB,RF00111,CLOF_contig18994,-,CL00105,cm,1,100,1871,1769,-,no,1,0.48,0.0,98.3,2.3e-18,!,*,-,-,-,-,-,-,SdsR_RyeB,RNA
2,tRNA,RF00005,CLOF_contig17323,-,CL00001,cm,1,71,1873,1954,+,no,1,0.56,0.0,60.2,1.6e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,CLOF_contig15647,-,CL00001,cm,1,71,1925,1852,-,no,1,0.54,0.0,64.1,1.3e-12,!,*,-,-,-,-,-,-,tRNA
2,C4,RF01695,CLOF_contig06676,-,CL00128,cm,1,87,1925,2015,+,no,1,0.60,0.0,73.5,9e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,McaS,RF00115,CLOF_contig17737,-,CL00106,cm,1,96,1926,2021,+,no,1,0.50,0.0,71.2,1.7e-11,!,*,-,-,-,-,-,-,McaS/IsrA,RNA
1,Mg_sensor,RF01056,CLOF_contig32194,-,-,cm,1,115,1946,2057,+,no,1,0.57,0.0,101.9,4.6e-20,!,*,-,-,-,-,-,-,Magnesium,Sensor
9,tRNA,RF00005,CLOF_contig16973,-,CL00001,cm,1,71,1952,2024,+,no,1,0.66,0.0,62.4,3.8e-12,!,*,-,-,-,-,-,-,tRNA
2,EFASI,RF02957,CLOF_contig17585,-,-,cm,1,134,1973,1825,-,no,1,0.56,0.0,79.8,8e-15,!,*,-,-,-,-,-,-,EFASI,RNA
2,tRNA,RF00005,CLOF_contig05784,-,CL00001,cm,1,71,1974,1902,-,no,1,0.62,0.0,66.3,2.9e-13,!,*,-,-,-,-,-,-,tRNA
1,Trp_leader,RF00513,CLOF_contig27768,-,-,cm,1,100,1990,1896,-,no,1,0.53,0.0,66.7,1.6e-12,!,*,-,-,-,-,-,-,Tryptophan,operon,leader
1,tRNA,RF00005,CLOF_contig16021,-,CL00001,cm,1,71,1993,2066,+,no,1,0.68,0.0,68.7,6.4e-14,!,*,-,-,-,-,-,-,tRNA
1,mini-ykkC,RF01068,CLOF_contig00432,-,-,cm,1,48,2004,2050,+,no,1,0.55,0.0,47.1,1.3e-06,!,*,-,-,-,-,-,-,Guanidine-II,riboswitch
1,tRNA,RF00005,CLOF_contig00940,-,CL00001,cm,1,71,2012,2084,+,no,1,0.58,0.0,67.6,1.3e-13,!,*,-,-,-,-,-,-,tRNA
1,Cobalamin,RF00174,CLOF_contig21512,-,CL00101,cm,1,190,2023,1843,-,no,1,0.55,0.0,94.6,8.4e-24,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
2,C4,RF01695,CLOF_contig00100,-,CL00128,cm,1,87,2032,1944,-,no,1,0.67,0.0,70.7,4.3e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,tRNA-Sec,RF01852,CLOF_contig16284,-,CL00001,cm,1,91,2046,1955,-,no,1,0.73,0.5,77.4,5.5e-15,!,*,-,-,-,-,-,-,Selenocysteine,transfer,RNA
4,5S_rRNA,RF00001,CLOF_contig29189,-,CL00113,cm,1,119,2054,2166,+,no,1,0.54,0.0,61.0,8.8e-11,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,TPP,RF00059,CLOF_contig20423,-,-,cm,1,105,2058,1952,-,no,1,0.56,0.0,78.8,3.8e-14,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,Hammerhead_II,RF02276,CLOF_contig14029,-,CL00010,cm,1,67,2067,2139,+,no,1,0.73,0.1,60.3,1.2e-10,!,*,-,-,-,-,-,-,Hammerhead,ribozyme,(type,II)
1,STnc70,RF02069,CLOF_contig02945,-,-,cm,1,149,2080,1987,-,no,1,0.60,0.0,62.0,9.2e-11,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc70
1,sroB,RF00368,CLOF_contig22584,-,-,cm,1,83,2082,2163,+,no,1,0.37,0.0,83.1,2.8e-11,!,*,-,-,-,-,-,-,sroB,RNA
2,STAXI,RF01728,CLOF_contig02726,-,-,cm,1,153,2085,1935,-,no,1,0.52,0.0,89.3,6e-18,!,*,-,-,-,-,-,-,STAXI,RNA
1,greA,RF01769,CLOF_contig00682,-,-,cm,1,124,2087,2208,+,no,1,0.46,0.0,117.7,1.9e-21,!,*,-,-,-,-,-,-,Enterobacteria,greA,leader
1,STnc240,RF02074,CLOF_contig06815,-,-,cm,1,77,2092,2167,+,no,1,0.47,0.0,66.3,7.2e-09,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc240
1,asd,RF01732,CLOF_contig03934,-,-,cm,1,143,2098,1938,-,no,1,0.45,0.0,90.2,6.3e-17,!,*,-,-,-,-,-,-,MarS,sRNA
1,sok,RF01794,CLOF_contig23716,-,-,cm,1,158,2104,1955,-,no,1,0.53,0.0,62.4,1.5e-11,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,SECIS_2,RF01988,CLOF_contig19397,-,-,cm,1,55,2116,2170,+,no,1,0.65,0.0,86.5,4.4e-18,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,2
1,5S_rRNA,RF00001,CLOF_contig05742,-,CL00113,cm,1,119,2119,2004,-,no,1,0.65,0.0,75.3,1.7e-14,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,isrK,RF01394,CLOF_contig00100,-,-,cm,1,77,2132,2055,-,no,1,0.50,0.0,76.4,3.8e-15,!,^,-,-,-,-,-,-,isrK,Hfq,binding,RNA
6,LSU_rRNA_archaea,RF02540,CLOF_contig31545,-,CL00112,cm,1,961,2140,2973,+,3',3,0.50,11.7,495.6,6.3e-153,!,=,3,0.999,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,CLOF_contig31545,-,CL00112,cm,1,884,2141,2973,+,3',3,0.50,11.5,783.7,1e-258,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
3,c4-a1b1,RF03163,CLOF_contig00100,-,CL00128,cm,1,53,2145,2093,-,no,1,0.53,0.0,50.2,1.9e-10,!,=,1,0.755,0.513,",",",a1,,b1,targets,of,C4,antisense,RNA
10,5_8S_rRNA,RF00002,CLOF_contig31545,-,CL00112,cm,1,154,2153,2300,+,no,1,0.51,0.0,45.0,8e-09,!,=,3,1.000,0.178,",",",5.8S,ribosomal,RNA
1,C4,RF01695,CLOF_contig09240,-,CL00128,cm,1,87,2171,2084,-,no,1,0.58,0.0,71.6,2.6e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,Intron_gpII,RF00029,CLOF_contig05747,-,-,cm,1,93,2184,2270,+,no,1,0.61,0.0,60.8,2.5e-10,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
2,LSU_rRNA_archaea,RF02540,CLOF_contig16973,-,CL00112,cm,1,2990,2190,5093,+,no,1,0.50,34.6,1933.5,0,!,=,1,0.999,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,CLOF_contig16973,-,CL00112,cm,1,2925,2192,5093,+,no,1,0.50,34.6,2903.4,0,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,STnc100,RF02076,CLOF_contig05094,-,-,cm,1,206,2200,2409,+,no,1,0.50,0.0,50.4,2.1e-08,!,*,-,-,-,-,-,-,Gammaproteobacterial,sRNA,STnc100
10,5_8S_rRNA,RF00002,CLOF_contig16973,-,CL00112,cm,1,154,2204,2351,+,no,1,0.49,0.0,45.6,5.2e-09,!,=,1,1.000,0.051,",",",5.8S,ribosomal,RNA
1,tRNA,RF00005,CLOF_contig16685,-,CL00001,cm,1,71,2216,2301,+,no,1,0.60,0.0,59.5,2.4e-11,!,*,-,-,-,-,-,-,tRNA
3,tRNA,RF00005,CLOF_contig06798,-,CL00001,cm,1,71,2244,2327,+,no,1,0.57,0.0,53.7,9.9e-10,!,*,-,-,-,-,-,-,tRNA
1,sraA,RF02029,CLOF_contig30618,-,-,cm,1,95,2250,2156,-,no,1,0.38,0.0,93.9,9.4e-15,!,*,-,-,-,-,-,-,sraA
1,FMN,RF00050,CLOF_contig25786,-,-,cm,1,140,2271,2387,+,no,1,0.49,0.0,111.0,2.3e-26,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
7,LSU_rRNA_eukarya,RF02543,CLOF_contig31545,-,CL00112,cm,1,985,2294,2973,+,3',3,0.49,8.6,317.8,9.8e-78,!,=,3,1.000,0.816,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,sroD,RF00370,CLOF_contig31531,-,-,cm,1,86,2310,2224,-,no,1,0.52,0.0,89.5,4.2e-17,!,*,-,-,-,-,-,-,sroD,RNA
1,CpoB_ybgF_thermometer,RF02782,CLOF_contig03162,-,-,cm,1,139,2330,2468,+,no,1,0.47,0.0,166.1,7.2e-35,!,*,-,-,-,-,-,-,CpoB/ybgF,ICR,thermometer
4,LSU_rRNA_eukarya,RF02543,CLOF_contig16973,-,CL00112,cm,1,3401,2350,5082,+,no,1,0.50,31.0,1262.5,0,!,=,1,1.000,0.942,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,tRNA,RF00005,CLOF_contig11542,-,CL00001,cm,1,71,2352,2279,-,no,1,0.64,0.0,63.3,2.1e-12,!,*,-,-,-,-,-,-,tRNA
1,sucA-II,RF01758,CLOF_contig04278,-,-,cm,1,218,2371,2588,+,no,1,0.58,0.0,175.1,1.4e-41,!,*,-,-,-,-,-,-,sucA-II,RNA
1,Cobalamin,RF00174,CLOF_contig17937,-,CL00101,cm,1,190,2377,2551,+,no,1,0.54,0.0,89.6,2.5e-22,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,Lysine,RF00168,CLOF_contig21431,-,-,cm,1,183,2383,2216,-,no,1,0.45,0.0,97.7,1.8e-24,!,*,-,-,-,-,-,-,Lysine,riboswitch
1,sraA,RF02029,CLOF_contig21739,-,-,cm,1,95,2387,2294,-,no,1,0.38,0.0,67.5,3.4e-09,!,*,-,-,-,-,-,-,sraA
1,tRNA,RF00005,CLOF_contig00227,-,CL00001,cm,1,71,2397,2469,+,no,1,0.51,0.0,70.0,2.8e-14,!,*,-,-,-,-,-,-,tRNA
1,cspA,RF01766,CLOF_contig00325,-,-,cm,1,428,2407,1970,-,no,1,0.42,0.0,130.0,4.6e-33,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,t44,RF00127,CLOF_contig00472,-,-,cm,1,97,2412,2516,+,no,1,0.56,0.0,84.7,6.7e-19,!,*,-,-,-,-,-,-,t44,RNA
1,FMN,RF00050,CLOF_contig03908,-,-,cm,1,140,2412,2573,+,no,1,0.60,0.0,117.0,4.8e-28,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,tRNA,RF00005,CLOF_contig20116,-,CL00001,cm,1,71,2437,2508,+,no,1,0.62,0.0,59.7,2.1e-11,!,*,-,-,-,-,-,-,tRNA
1,PyrD_leader,RF02373,CLOF_contig15069,-,-,cm,1,74,2460,2533,+,no,1,0.51,0.0,92.9,3e-15,!,*,-,-,-,-,-,-,PyrD,leader
1,Rev39_5p_UTR,RF02744,CLOF_contig04160,-,-,cm,1,300,2476,2191,-,no,1,0.47,0.0,156.8,6e-48,!,*,-,-,-,-,-,-,Soft,rot,Enterobacteriaceae,Rev,39,5'UTR
1,tRNA,RF00005,CLOF_contig18554,-,CL00001,cm,1,71,2503,2575,+,no,1,0.60,0.0,59.8,1.9e-11,!,*,-,-,-,-,-,-,tRNA
1,STnc130,RF02084,CLOF_contig20565,-,-,cm,1,135,2525,2661,+,no,1,0.39,0.0,118.8,1.5e-19,!,*,-,-,-,-,-,-,Enterobacteria,sRNA,STnc130
1,SAH_riboswitch,RF01057,CLOF_contig09811,-,-,cm,1,78,2533,2622,+,no,1,0.64,0.0,49.2,1.7e-06,!,*,-,-,-,-,-,-,S-adenosyl-L-homocysteine,riboswitch
1,Peptidase-S11,RF03039,CLOF_contig11831,-,-,cm,1,84,2542,2453,-,no,1,0.56,0.0,59.6,3.7e-09,!,*,-,-,-,-,-,-,Peptidase-S11,RNA
1,P27,RF01674,CLOF_contig15565,-,-,cm,1,192,2547,2357,-,no,1,0.58,0.0,219.3,1.4e-53,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P27
1,STAXI,RF01728,CLOF_contig17585,-,-,cm,1,153,2549,2391,-,no,1,0.56,0.0,99.3,2.1e-20,!,*,-,-,-,-,-,-,STAXI,RNA
1,PyrR,RF00515,CLOF_contig15269,-,-,cm,1,126,2578,2455,-,no,1,0.35,0.0,63.8,9.8e-07,!,*,-,-,-,-,-,-,PyrR,binding,site
1,ryfA,RF00126,CLOF_contig01808,-,-,cm,1,296,2584,2302,-,no,1,0.53,0.0,99.4,6.8e-25,!,*,-,-,-,-,-,-,ryfA,RNA
1,Ysr155_RyfD,RF02768,CLOF_contig19605,-,-,cm,1,140,2598,2730,+,no,1,0.41,0.0,102.1,1.1e-21,!,*,-,-,-,-,-,-,Yersinia,sRNA,155(RyfD)
1,CsrB,RF00018,CLOF_contig32498,-,CL00106,cm,1,356,2599,2904,+,no,1,0.54,4.1,188.5,5.9e-53,!,*,-,-,-,-,-,-,CsrB/RsmB,RNA,family
2,tRNA,RF00005,CLOF_contig18554,-,CL00001,cm,1,71,2624,2696,+,no,1,0.59,0.0,57.5,8.9e-11,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,CLOF_contig19543,-,CL00128,cm,1,87,2627,2714,+,no,1,0.62,0.0,70.8,4e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,rncO,RF00552,CLOF_contig21931,-,-,cm,1,184,2627,2760,+,3',3,0.49,0.0,136.8,1.2e-30,!,*,-,-,-,-,-,-,rncO
1,tRNA,RF00005,CLOF_contig06256,-,CL00001,cm,1,71,2660,2732,+,no,1,0.58,0.0,67.9,1.1e-13,!,*,-,-,-,-,-,-,tRNA
1,tpke11,RF02031,CLOF_contig06427,-,-,cm,1,76,2664,2588,-,no,1,0.56,0.0,63.6,3.8e-12,!,*,-,-,-,-,-,-,tpke11
1,S15,RF00114,CLOF_contig17196,-,CL00121,cm,1,117,2671,2556,-,no,1,0.53,0.0,50.2,1.9e-09,!,*,-,-,-,-,-,-,Ribosomal,S15,leader
2,tRNA,RF00005,CLOF_contig32488,-,CL00001,cm,1,71,2674,2585,-,no,1,0.60,0.0,39.3,1.1e-05,!,=,1,1.000,0.989,",",",tRNA
1,tRNA-Sec,RF01852,CLOF_contig32488,-,CL00001,cm,1,91,2675,2585,-,no,1,0.60,0.0,79.0,2.1e-15,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
1,sroE,RF00371,CLOF_contig20575,-,-,cm,1,92,2687,2752,+,no,1,0.42,0.0,61.2,6.2e-13,!,*,-,-,-,-,-,-,sroE,RNA
1,Mg_sensor,RF01056,CLOF_contig16424,-,-,cm,1,115,2692,2810,+,no,1,0.54,0.0,99.4,1.8e-19,!,*,-,-,-,-,-,-,Magnesium,Sensor
1,Cobalamin,RF00174,CLOF_contig12747,-,CL00101,cm,1,190,2707,2431,-,no,1,0.66,4.3,58.7,3.8e-13,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
2,tRNA,RF00005,CLOF_contig18177,-,CL00001,cm,1,71,2715,2631,-,no,1,0.59,0.0,64.3,1.1e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,CLOF_contig12499,-,CL00001,cm,1,71,2716,2643,-,no,1,0.64,0.0,63.3,2.1e-12,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,CLOF_contig04065,-,-,cm,1,105,2723,2626,-,no,1,0.51,0.0,72.8,1e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,RsmY,RF00195,CLOF_contig08601,-,CL00106,cm,1,121,2740,2617,-,no,1,0.56,0.0,123.5,6.5e-30,!,*,-,-,-,-,-,-,RsmY,RNA,family
3,L25-Gammaproteobacteria,RF03131,CLOF_contig00216,-,-,cm,1,26,2753,2778,+,no,1,0.65,0.0,42.9,3.6e-07,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,tRNA,RF00005,CLOF_contig21271,-,CL00001,cm,1,71,2766,2837,+,no,1,0.50,0.0,62.5,3.6e-12,!,*,-,-,-,-,-,-,tRNA
3,isrK,RF01394,CLOF_contig23337,-,-,cm,1,77,2770,2836,+,no,1,0.46,0.0,52.0,6.6e-09,!,*,-,-,-,-,-,-,isrK,Hfq,binding,RNA
1,mgtC_leader,RF02887,CLOF_contig32020,-,-,cm,1,114,2773,2656,-,no,1,0.51,0.0,106.5,5.2e-20,!,*,-,-,-,-,-,-,Salmonella,mgtC,leader,RNA
1,DnaX,RF00382,CLOF_contig23227,-,-,cm,1,65,2773,2709,-,no,1,0.62,0.4,85.2,1e-17,!,*,-,-,-,-,-,-,DnaX,ribosomal,frameshifting,element
1,C4,RF01695,CLOF_contig00388,-,CL00128,cm,1,87,2807,2891,+,no,1,0.54,0.0,51.6,1.7e-07,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,L20_leader,RF00558,CLOF_contig18281,-,-,cm,1,127,2807,2933,+,no,1,0.45,0.0,71.3,9.5e-13,!,*,-,-,-,-,-,-,Ribosomal,protein,L20,leader
1,Ysr155_RyfD,RF02768,CLOF_contig07716,-,-,cm,1,140,2832,2694,-,no,1,0.42,0.0,117.3,1.3e-25,!,*,-,-,-,-,-,-,Yersinia,sRNA,155(RyfD)
1,TPP,RF00059,CLOF_contig22029,-,-,cm,1,105,2842,2714,-,no,1,0.61,0.0,74.4,4.4e-13,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,CLOF_contig21902,-,CL00001,cm,1,71,2843,2773,-,no,1,0.56,0.0,70.5,2e-14,!,*,-,-,-,-,-,-,tRNA
2,C4,RF01695,CLOF_contig23337,-,CL00128,cm,1,87,2858,2946,+,no,1,0.57,0.0,69.9,6.5e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,CrcZ,RF01675,CLOF_contig22942,-,-,cm,1,398,2939,2541,-,no,1,0.50,0.0,338.4,1.5e-95,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,CrcZ
1,MicA,RF00078,CLOF_contig26429,-,-,cm,1,75,2941,2868,-,no,1,0.41,0.0,87.8,2.7e-13,!,*,-,-,-,-,-,-,MicA,sRNA
1,RNaseP_bact_a,RF00010,CLOF_contig29939,-,CL00002,cm,1,245,2951,3219,+,3',3,0.62,5.6,202.9,6.2e-64,!,*,-,-,-,-,-,-,Bacterial,RNase,P,class,A
1,ArcZ,RF00081,CLOF_contig25356,-,-,cm,1,106,2953,2849,-,no,1,0.50,0.0,68.8,9.6e-14,!,*,-,-,-,-,-,-,ArcZ,RNA
2,Ysr251,RF02855,CLOF_contig21493,-,-,cm,1,194,2983,2790,-,no,1,0.57,0.0,139.6,2.1e-37,!,*,-,-,-,-,-,-,Yersinia,sRNA,251
1,tRNA,RF00005,CLOF_contig16810,-,CL00001,cm,1,71,2987,2915,-,no,1,0.48,0.0,52.2,2.6e-09,!,*,-,-,-,-,-,-,tRNA
1,Lysine,RF00168,CLOF_contig29583,-,-,cm,1,183,3001,2807,-,no,1,0.61,0.0,102.5,6.6e-26,!,*,-,-,-,-,-,-,Lysine,riboswitch
1,Alpha_RBS,RF00140,CLOF_contig19434,-,-,cm,1,110,3018,2922,-,no,1,0.53,0.0,45.1,6.3e-08,!,*,-,-,-,-,-,-,Alpha,operon,ribosome,binding,site
1,Ysr276,RF02850,CLOF_contig21686,-,-,cm,1,195,3037,2843,-,no,1,0.55,0.0,165.0,6.9e-50,!,*,-,-,-,-,-,-,Yersinia,sRNA,276
1,L31-Gammaproteobacteria,RF03157,CLOF_contig22543,-,CL00118,cm,1,52,3049,3101,+,no,1,0.58,0.0,60.4,8e-12,!,*,-,-,-,-,-,-,L31-Gammaproteobacteria,ribosomal,protein,leader
1,cspA,RF01766,CLOF_contig05013,-,-,cm,1,428,3079,2726,-,no,1,0.50,0.0,87.6,6.2e-21,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,Ysr276,RF02850,CLOF_contig00540,-,-,cm,1,195,3101,2907,-,no,1,0.57,0.0,185.4,1.4e-56,!,*,-,-,-,-,-,-,Yersinia,sRNA,276
1,AsdA,RF02674,CLOF_contig22491,-,-,cm,1,81,3106,3186,+,no,1,0.64,0.0,87.9,1.3e-17,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,JUMPstart,RF01707,CLOF_contig19852,-,-,cm,1,38,3109,3072,-,no,1,0.58,0.0,51.4,1.3e-09,!,*,-,-,-,-,-,-,JUMPstart,RNA
1,tRNA,RF00005,CLOF_contig22320,-,CL00001,cm,1,71,3114,3186,+,no,1,0.52,0.0,71.3,1.2e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA-Sec,RF01852,CLOF_contig05854,-,CL00001,cm,1,91,3129,3219,+,no,1,0.65,0.0,80.4,9.3e-16,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
1,tRNA,RF00005,CLOF_contig09043,-,CL00001,cm,1,71,3130,3057,-,no,1,0.51,0.0,67.0,1.9e-13,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,CLOF_contig05854,-,CL00001,cm,1,71,3130,3219,+,no,1,0.64,0.0,39.5,9.5e-06,!,=,1,1.000,0.989,",",",tRNA
1,L25-Gammaproteobacteria,RF03131,CLOF_contig29123,-,-,cm,1,26,3145,3170,+,no,1,0.69,0.0,47.4,1.6e-08,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,FMN,RF00050,CLOF_contig27354,-,-,cm,3,140,3151,3004,-,5',2,0.57,0.0,119.1,1.3e-28,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,Rev39_5p_UTR,RF02744,CLOF_contig00520,-,-,cm,1,300,3156,3450,+,no,1,0.43,0.0,164.9,1.2e-50,!,*,-,-,-,-,-,-,Soft,rot,Enterobacteriaceae,Rev,39,5'UTR
1,tRNA,RF00005,CLOF_contig13403,-,CL00001,cm,1,71,3159,3232,+,no,1,0.59,0.0,61.7,5.7e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,CLOF_contig09270,-,CL00001,cm,1,71,3198,3270,+,no,1,0.59,0.0,67.0,1.9e-13,!,*,-,-,-,-,-,-,tRNA
2,L10_leader,RF00557,CLOF_contig25786,-,-,cm,1,139,3204,3330,+,no,1,0.38,0.0,73.8,5.5e-10,!,*,-,-,-,-,-,-,Ribosomal,protein,L10,leader
1,rimP,RF01770,CLOF_contig31267,-,-,cm,1,111,3228,3128,-,no,1,0.43,0.0,95.8,7.4e-15,!,*,-,-,-,-,-,-,Gammaprotebacteria,rimP,leader
1,tRNA,RF00005,CLOF_contig13918,-,CL00001,cm,1,71,3228,3156,-,no,1,0.52,0.0,71.3,1.2e-14,!,*,-,-,-,-,-,-,tRNA
1,rydB,RF00118,CLOF_contig05000,-,-,cm,1,62,3242,3303,+,no,1,0.53,0.0,61.2,2.1e-12,!,*,-,-,-,-,-,-,rydB,RNA
1,PyrR,RF00515,CLOF_contig20418,-,-,cm,1,126,3266,3403,+,no,1,0.37,0.0,62.8,1.5e-06,!,*,-,-,-,-,-,-,PyrR,binding,site
1,tRNA,RF00005,CLOF_contig25430,-,CL00001,cm,1,71,3273,3187,-,no,1,0.59,0.0,66.9,2.1e-13,!,*,-,-,-,-,-,-,tRNA
1,tp2,RF02030,CLOF_contig19134,-,-,cm,1,114,3274,3386,+,no,1,0.41,0.0,114.7,4.9e-21,!,*,-,-,-,-,-,-,tp2
1,tRNA,RF00005,CLOF_contig25413,-,CL00001,cm,1,71,3275,3348,+,no,1,0.64,0.0,52.1,2.8e-09,!,*,-,-,-,-,-,-,tRNA
