1,OmrA-B,RF00079,APTF_F3GY48O02FHWH9,-,-,cm,1,87,169,82,-,no,1,0.44,0.0,87.2,4.6e-16,!,*,-,-,-,-,-,-,OmrA-B,family
1,C4,RF01695,APTF_F3GY48O01COQIU,-,CL00128,cm,1,87,169,84,-,no,1,0.63,0.1,76.6,1.8e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,CRISPR-DR4,RF01317,APTF_contig24831,-,CL00014,cm,1,28,169,196,+,no,1,0.50,0.0,50.1,1.5e-09,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,P15,RF00627,APTF_contig43477,-,-,cm,1,119,169,289,+,no,1,0.59,0.0,109.6,1.8e-22,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P15
1,LSU_rRNA_bacteria,RF02541,APTF_F3GY48O01EFFNB,-,CL00112,cm,1551,1732,170,1,-,5'&3',4,0.52,0.0,75.3,2.3e-21,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
3,CRISPR-DR4,RF01317,APTF_F3GY48O01AG1GU,-,CL00014,cm,1,23,170,192,+,3',3,0.57,0.0,36.3,2.7e-05,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,NMT1,RF03054,APTF_F3GY48O02GNO3H,-,-,cm,1,61,171,118,-,no,1,0.59,0.0,42.5,5e-07,!,*,-,-,-,-,-,-,NMT1,RNA
1,c4-a1b1,RF03163,APTF_contig12864,-,CL00128,cm,1,53,171,223,+,no,1,0.64,0.0,50.7,1.6e-10,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,tRNA,RF00005,APTF_F3GY48O02HKWAK,-,CL00001,cm,1,71,171,243,+,no,1,0.53,0.0,62.2,4.7e-12,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,APTF_F3GY48O02HXBHY,-,CL00112,cm,2513,2682,172,1,-,5'&3',4,0.60,0.0,171.4,1.5e-53,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_F3GY48O02HXBHY,-,CL00112,cm,2584,2754,172,1,-,5'&3',4,0.60,0.0,122.2,8.9e-35,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,FMN,RF00050,APTF_F3GY48O02FRRI5,-,-,cm,1,140,172,19,-,no,1,0.66,0.4,114.6,2.6e-27,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
3,LSU_rRNA_eukarya,RF02543,APTF_F3GY48O02HXBHY,-,CL00112,cm,2865,2987,172,49,-,5',4,0.60,0.0,86.8,4.5e-18,!,=,1,1.000,0.721,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,AS-traG,RF02874,APTF_F3GY48O02FZWE3,-,-,cm,1,86,172,87,-,no,1,0.55,0.0,82.4,1.5e-15,!,*,-,-,-,-,-,-,Antisense,to,traG
1,suhB,RF00519,APTF_F3GY48O01AIRR4,-,CL00108,cm,1,73,172,242,+,3',3,0.62,2.3,53.2,4.4e-09,!,*,-,-,-,-,-,-,Makes,More,Granules,Regulator,RNA,(mmgR)
1,tRNA,RF00005,APTF_F3GY48O01EQ8B9,-,CL00001,cm,1,71,173,102,-,no,1,0.60,0.0,70.9,1.7e-14,!,*,-,-,-,-,-,-,tRNA
1,DnaX,RF00382,APTF_contig34910,-,-,cm,1,65,173,237,+,no,1,0.68,0.1,83.3,3.5e-17,!,*,-,-,-,-,-,-,DnaX,ribosomal,frameshifting,element
1,DUF805b,RF02914,APTF_F3GY48O01BW1TS,-,CL00115,cm,1,36,174,210,+,no,1,0.49,0.0,36.8,8.7e-08,!,*,-,-,-,-,-,-,DUF805b,RNA
1,Leu_leader,RF00512,APTF_contig54409,-,-,cm,1,148,175,27,-,no,1,0.51,0.0,120.6,2.2e-26,!,*,-,-,-,-,-,-,Leucine,operon,leader
1,C4,RF01695,APTF_contig48380,-,CL00128,cm,1,87,175,87,-,no,1,0.62,0.0,75.4,3.4e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
3,tRNA,RF00005,APTF_contig08458,-,CL00001,cm,1,71,175,247,+,no,1,0.64,0.0,63.7,1.7e-12,!,*,-,-,-,-,-,-,tRNA
1,FMN,RF00050,APTF_F3GY48O02FVD0Q,-,-,cm,1,140,176,13,-,no,1,0.65,0.2,102.9,4.4e-24,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,tRNA,RF00005,APTF_contig44829,-,CL00001,cm,1,71,176,262,+,no,1,0.59,0.0,63.6,1.9e-12,!,*,-,-,-,-,-,-,tRNA
1,OmrA-B,RF00079,APTF_F3GY48O01DXUSF,-,-,cm,1,87,177,94,-,no,1,0.51,0.0,72.9,1.3e-12,!,*,-,-,-,-,-,-,OmrA-B,family
1,tRNA,RF00005,APTF_F3GY48O01BSSO5,-,CL00001,cm,1,71,177,96,-,no,1,0.65,0.0,55.3,3.9e-10,!,*,-,-,-,-,-,-,tRNA
1,ZMP-ZTP,RF01750,APTF_contig47229,-,-,cm,1,101,177,256,+,no,1,0.61,0.0,47.3,6.2e-05,!,*,-,-,-,-,-,-,ZMP/ZTP,riboswitch
1,tRNA,RF00005,APTF_contig48569,-,CL00001,cm,1,71,178,105,-,no,1,0.66,0.0,60.9,1.1e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O01C7IVL,-,CL00001,cm,1,61,178,240,+,3',3,0.51,0.0,48.5,3.1e-08,!,*,-,-,-,-,-,-,tRNA
1,isrK,RF01394,APTF_F3GY48O01AQJK5,-,-,cm,1,77,178,255,+,no,1,0.59,0.0,77.1,2.8e-15,!,^,-,-,-,-,-,-,isrK,Hfq,binding,RNA
1,PK-repBA,RF01089,APTF_F3GY48O02JGLPK,-,-,cm,13,124,179,68,-,5',2,0.47,0.0,60.4,1.3e-11,!,*,-,-,-,-,-,-,Pseudoknot,of,the,regulatory,region,of,the,repBA,gene
1,narK,RF03032,APTF_contig21251,-,-,cm,1,72,179,104,-,no,1,0.59,0.0,72.8,1.4e-12,!,*,-,-,-,-,-,-,narK,RNA
1,tRNA,RF00005,APTF_contig33555,-,CL00001,cm,1,71,179,107,-,no,1,0.58,0.0,65.0,7.7e-13,!,*,-,-,-,-,-,-,tRNA
3,tRNA,RF00005,APTF_contig56427,-,CL00001,cm,1,71,179,109,-,no,1,0.58,0.0,57.2,1.1e-10,!,*,-,-,-,-,-,-,tRNA
1,SECIS_3,RF01989,APTF_F3GY48O02FUU4S,-,-,cm,1,59,179,120,-,no,1,0.68,0.0,72.8,5.9e-16,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,AsdA,RF02674,APTF_contig28442,-,-,cm,1,81,179,259,+,no,1,0.59,0.0,101.9,4.1e-21,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,gyrA,RF01740,APTF_contig05959,-,-,cm,1,88,179,264,+,no,1,0.58,0.0,76.1,5.2e-19,!,*,-,-,-,-,-,-,gyrA,RNA
1,TPP,RF00059,APTF_F3GY48O01CJ08Z,-,-,cm,1,105,180,83,-,no,1,0.57,0.0,70.2,5e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,APTF_F3GY48O02FQJPZ,-,CL00001,cm,1,71,180,107,-,no,1,0.59,0.0,61.8,6.2e-12,!,*,-,-,-,-,-,-,tRNA
1,tmRNA,RF00023,APTF_F3GY48O02GA5RL,-,CL00001,cm,1,207,180,416,+,3',3,0.58,0.0,74.1,5.2e-19,!,*,-,-,-,-,-,-,transfer-messenger,RNA
1,tRNA,RF00005,APTF_F3GY48O02GHKHN,-,CL00001,cm,1,71,181,109,-,no,1,0.68,0.0,51.5,4.7e-09,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,APTF_contig54763,-,CL00128,cm,1,87,182,96,-,no,1,0.63,0.0,72.0,2.3e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,TPP,RF00059,APTF_F3GY48O01D0RRA,-,-,cm,10,105,182,96,-,5',2,0.64,0.0,55.3,1.8e-08,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,APTF_F3GY48O01AP15A,-,CL00001,cm,1,71,182,108,-,no,1,0.49,0.0,37.4,4e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig49630,-,CL00001,cm,1,71,182,110,-,no,1,0.63,0.0,61.7,6.6e-12,!,*,-,-,-,-,-,-,tRNA
2,SdsR_RyeB,RF00111,APTF_F3GY48O01EOF7C,-,CL00105,cm,1,100,182,277,+,no,1,0.49,0.0,89.9,2.5e-16,!,*,-,-,-,-,-,-,SdsR_RyeB,RNA
2,C4,RF01695,APTF_F3GY48O02G0EDK,-,CL00128,cm,1,87,183,91,-,no,1,0.58,0.0,66.6,4.6e-11,!,*,-,-,-,-,-,-,C4,antisense,RNA
2,tRNA,RF00005,APTF_F3GY48O01EDPGH,-,CL00001,cm,14,71,183,123,-,5',2,0.48,0.0,42.1,2e-06,!,*,-,-,-,-,-,-,tRNA
1,BTH_s39,RF02692,APTF_F3GY48O01ELPQK,-,-,cm,1,130,183,312,+,no,1,0.53,0.0,145.7,5.9e-37,!,*,-,-,-,-,-,-,Burkholderia,sRNA,39
1,LSU_rRNA_bacteria,RF02541,APTF_contig55434,-,CL00112,cm,1,185,184,1,-,3',3,0.51,0.0,136.0,1.1e-41,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,STAXI,RF01728,APTF_contig05999,-,-,cm,1,153,184,34,-,no,1,0.52,0.0,88.2,1.2e-17,!,*,-,-,-,-,-,-,STAXI,RNA
1,ArcZ,RF00081,APTF_F3GY48O02HBS35,-,-,cm,1,106,184,79,-,no,1,0.55,0.0,82.1,2.7e-17,!,*,-,-,-,-,-,-,ArcZ,RNA
1,Cobalamin,RF00174,APTF_F3GY48O01BMEE3,-,CL00101,cm,1,179,184,396,+,3',3,0.65,0.8,101.4,8.9e-26,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
3,LSU_rRNA_eukarya,RF02543,APTF_F3GY48O01EVVMR,-,CL00112,cm,1,336,184,459,+,3',3,0.50,0.1,97.2,8.9e-21,!,=,1,1.000,0.640,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,Cobalamin,RF00174,APTF_contig04270,-,CL00101,cm,15,184,185,1,-,no,1,0.64,0.1,106.9,2.2e-27,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
2,LSU_rRNA_archaea,RF02540,APTF_contig55434,-,CL00112,cm,1,206,185,1,-,3',3,0.51,0.0,61.3,1.6e-15,!,=,1,0.995,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,STAXI,RF01728,APTF_F3GY48O02GC306,-,-,cm,1,153,186,34,-,no,1,0.56,0.0,120.2,1.5e-25,!,*,-,-,-,-,-,-,STAXI,RNA
1,rydB,RF00118,APTF_F3GY48O01DLKZO,-,-,cm,1,62,186,126,-,no,1,0.56,0.0,78.5,2.6e-17,!,*,-,-,-,-,-,-,rydB,RNA
1,MicA,RF00078,APTF_contig13449,-,-,cm,1,75,187,259,+,no,1,0.41,0.0,90.8,7.1e-14,!,*,-,-,-,-,-,-,MicA,sRNA
1,C4,RF01695,APTF_F3GY48O02HPN21,-,CL00128,cm,1,87,187,271,+,no,1,0.69,0.0,53.5,6.6e-08,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,5S_rRNA,RF00001,APTF_contig56587,-,CL00113,cm,1,119,187,302,+,no,1,0.64,0.0,75.3,1.9e-14,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,tRNA,RF00005,APTF_F3GY48O01CNY9K,-,CL00001,cm,1,71,188,115,-,no,1,0.53,0.0,68.7,7.2e-14,!,*,-,-,-,-,-,-,tRNA
1,JUMPstart,RF01707,APTF_F3GY48O01BEBRL,-,-,cm,1,38,188,150,-,no,1,0.64,0.0,60.5,3.4e-12,!,*,-,-,-,-,-,-,JUMPstart,RNA
1,tRNA,RF00005,APTF_F3GY48O02GDPMM,-,CL00001,cm,1,71,188,259,+,no,1,0.60,0.0,68.9,6.4e-14,!,*,-,-,-,-,-,-,tRNA
1,RgsA,RF00628,APTF_contig39844,-,-,cm,1,189,189,1,-,3',3,0.54,0.0,170.9,1.1e-41,!,*,-,-,-,-,-,-,RgsA,sRNA
1,Ysr251,RF02855,APTF_contig54898,-,-,cm,1,189,189,1,-,3',3,0.57,0.0,139.3,2.9e-37,!,*,-,-,-,-,-,-,Yersinia,sRNA,251
1,LSU_rRNA_bacteria,RF02541,APTF_F3GY48O02IBMV3,-,CL00112,cm,1068,1257,190,1,-,5'&3',4,0.52,0.0,156.3,1.7e-48,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_F3GY48O02IBMV3,-,CL00112,cm,1153,1344,190,1,-,5'&3',4,0.52,0.0,119.2,7.8e-34,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,APTF_F3GY48O02IBMV3,-,CL00112,cm,1215,1409,190,1,-,5'&3',4,0.52,0.0,72.0,2.8e-14,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,iscRS,RF01517,APTF_contig54479,-,-,cm,1,110,190,78,-,no,1,0.47,0.0,105.4,9e-27,!,*,-,-,-,-,-,-,iscR,stability,element
3,CRISPR-DR4,RF01317,APTF_contig45426,-,CL00014,cm,1,28,190,163,-,no,1,0.54,0.0,46.5,1.9e-08,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,sroE,RF00371,APTF_F3GY48O02I8JIV,-,-,cm,1,92,191,112,-,no,1,0.56,0.0,57.6,7.8e-12,!,*,-,-,-,-,-,-,sroE,RNA
1,tRNA,RF00005,APTF_contig06489,-,CL00001,cm,1,71,191,121,-,no,1,0.49,0.0,71.5,1.2e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O01DNYFQ,-,CL00001,cm,1,71,191,262,+,no,1,0.51,0.0,58.5,5.1e-11,!,*,-,-,-,-,-,-,tRNA
1,sok,RF01794,APTF_contig03704,-,-,cm,1,158,192,12,-,no,1,0.49,0.0,104.8,2.8e-22,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,tRNA,RF00005,APTF_contig50827,-,CL00001,cm,1,71,192,121,-,no,1,0.58,0.0,62.6,3.5e-12,!,*,-,-,-,-,-,-,tRNA
1,Fluoride,RF01734,APTF_F3GY48O01BJRNG,-,-,cm,1,65,192,123,-,no,1,0.59,0.0,46.5,5e-07,!,*,-,-,-,-,-,-,Fluoride,riboswitch
1,tRNA,RF00005,APTF_contig55869,-,CL00001,cm,1,71,193,121,-,no,1,0.64,0.0,59.8,2.2e-11,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_F3GY48O02IO8KB,-,CL00001,cm,1,71,193,121,-,no,1,0.60,0.0,65.8,4.6e-13,!,*,-,-,-,-,-,-,tRNA
1,SECIS_2,RF01988,APTF_contig20069,-,-,cm,1,55,193,139,-,no,1,0.67,0.0,84.1,2.2e-17,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,2
1,LSU_rRNA_bacteria,RF02541,APTF_contig50967,-,CL00112,cm,388,583,195,1,-,5'&3',4,0.53,0.0,159.2,1.8e-49,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_contig50967,-,CL00112,cm,383,573,195,1,-,5'&3',4,0.53,0.0,85.7,3.2e-23,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,APTF_contig50967,-,CL00112,cm,240,432,195,1,-,5'&3',4,0.53,0.0,80.2,2.2e-16,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,tRNA,RF00005,APTF_contig30001,-,CL00001,cm,1,71,195,108,-,no,1,0.62,0.0,63.2,2.5e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O02I0RBM,-,CL00001,cm,5,71,195,116,-,5',2,0.56,0.0,37.8,3.1e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig25846,-,CL00001,cm,1,71,196,115,-,no,1,0.59,0.0,60.1,1.8e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O01AQZIA,-,CL00001,cm,1,71,196,125,-,no,1,0.60,0.0,64.5,1.1e-12,!,*,-,-,-,-,-,-,tRNA
1,EFASI,RF02957,APTF_F3GY48O02H98K8,-,-,cm,1,134,196,345,+,no,1,0.57,0.0,93.6,3.5e-18,!,*,-,-,-,-,-,-,EFASI,RNA
1,tmRNA,RF00023,APTF_F3GY48O01CFSQO,-,CL00001,cm,1,185,197,1,-,3',3,0.58,0.0,77.9,3.5e-20,!,*,-,-,-,-,-,-,transfer-messenger,RNA
2,c4-a1b1,RF03163,APTF_contig35373,-,CL00128,cm,1,53,197,146,-,no,1,0.46,0.0,46.8,2.4e-09,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,TPP,RF00059,APTF_F3GY48O02JNV6Y,-,-,cm,1,105,197,300,+,no,1,0.62,0.0,71.5,2.4e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,NrsZ,RF02695,APTF_contig13356,-,-,cm,1,208,198,1,-,3',3,0.67,1.9,115.9,1.1e-28,!,*,-,-,-,-,-,-,Nitrogen,regulated,small,RNA
3,LSU_rRNA_eukarya,RF02543,APTF_contig00097,-,CL00112,cm,1,242,198,1,-,3',3,0.51,0.0,112.2,1.2e-24,!,=,1,1.000,0.555,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,tRNA,RF00005,APTF_contig29641,-,CL00001,cm,1,71,198,125,-,no,1,0.65,0.0,69.2,5.1e-14,!,*,-,-,-,-,-,-,tRNA
1,RybB,RF00110,APTF_F3GY48O02F4AIC,-,-,cm,1,79,198,276,+,no,1,0.44,0.0,89.7,2.1e-17,!,*,-,-,-,-,-,-,RybB,RNA
1,tRNA,RF00005,APTF_contig06459,-,CL00001,cm,1,71,198,284,+,no,1,0.51,0.0,61.3,8.6e-12,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,APTF_contig43899,-,CL00128,cm,1,87,199,288,+,no,1,0.63,0.0,66.0,6.4e-11,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,c4-a1b1,RF03163,APTF_contig10799,-,CL00128,cm,1,53,200,148,-,no,1,0.68,0.0,60.6,1.7e-13,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,GcvB,RF00022,APTF_contig16963,-,-,cm,1,190,201,1,-,3',3,0.47,0.0,143.6,2.7e-33,!,*,-,-,-,-,-,-,GcvB,RNA
1,SAH_riboswitch,RF01057,APTF_contig25822,-,-,cm,1,78,201,105,-,no,1,0.68,0.0,67.4,1.6e-10,!,*,-,-,-,-,-,-,S-adenosyl-L-homocysteine,riboswitch
1,tRNA,RF00005,APTF_contig03259,-,CL00001,cm,1,71,201,128,-,no,1,0.59,0.0,67.0,2.1e-13,!,*,-,-,-,-,-,-,tRNA
1,P18,RF01671,APTF_F3GY48O01ATY0D,-,-,cm,1,135,202,67,-,no,1,0.66,6.0,91.4,2.2e-14,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P18
1,tRNA,RF00005,APTF_F3GY48O01A6XGB,-,CL00001,cm,1,71,203,276,+,no,1,0.65,0.0,60.3,1.6e-11,!,*,-,-,-,-,-,-,tRNA
1,MicC,RF00121,APTF_contig02140,-,-,cm,1,123,203,329,+,no,1,0.36,0.0,92.3,1.6e-13,!,*,-,-,-,-,-,-,MicC,RNA
2,GlmZ_SraJ,RF00083,APTF_contig18331,-,CL00011,cm,1,199,204,1,-,3',3,0.53,0.0,46.0,1.7e-08,!,=,1,0.770,0.994,",",",GlmZ,RNA,activator,of,glmS,mRNA
1,tRNA,RF00005,APTF_contig48433,-,CL00001,cm,1,71,204,134,-,no,1,0.55,0.0,64.5,1e-12,!,*,-,-,-,-,-,-,tRNA
1,GlmY_tke1,RF00128,APTF_contig18331,-,CL00011,cm,1,163,205,48,-,no,1,0.51,0.0,100.0,2.5e-21,!,^,-,-,-,-,-,-,Glm,Y,RNA,activator,of,glmS,mRNA
3,isrK,RF01394,APTF_F3GY48O01C3BG9,-,-,cm,1,77,205,123,-,no,1,0.59,0.0,53.9,2.3e-09,!,=,2,0.482,0.755,",",",isrK,Hfq,binding,RNA
1,tRNA,RF00005,APTF_contig38851,-,CL00001,cm,1,71,205,277,+,no,1,0.59,0.0,61.2,9e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig53919,-,CL00001,cm,1,71,205,277,+,no,1,0.55,0.0,71.4,1.2e-14,!,*,-,-,-,-,-,-,tRNA
1,t44,RF00127,APTF_contig30558,-,-,cm,1,97,205,304,+,no,1,0.62,0.0,73.3,1.4e-15,!,*,-,-,-,-,-,-,t44,RNA
2,tRNA,RF00005,APTF_contig13087,-,CL00001,cm,1,71,206,134,-,no,1,0.53,0.0,70.0,3.1e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig44772,-,CL00001,cm,1,71,206,136,-,no,1,0.56,0.0,58.8,4.1e-11,!,*,-,-,-,-,-,-,tRNA
1,CsrC,RF00084,APTF_F3GY48O02HYMYV,-,CL00106,cm,1,73,206,279,+,3',3,0.54,0.1,63.4,4.6e-17,!,*,-,-,-,-,-,-,CsrC,RNA,family
1,AS-traG,RF02874,APTF_F3GY48O01BF1T2,-,-,cm,1,86,206,291,+,no,1,0.55,0.0,82.4,1.5e-15,!,*,-,-,-,-,-,-,Antisense,to,traG
1,sraL,RF01408,APTF_contig11539,-,-,cm,1,142,207,356,+,no,1,0.55,0.0,126.4,4.7e-28,!,*,-,-,-,-,-,-,sraL,Hfq,binding,RNA
1,c4-a1b1,RF03163,APTF_contig44776,-,CL00128,cm,1,53,208,156,-,no,1,0.62,0.0,66.5,2.8e-15,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,Ysr251,RF02855,APTF_F3GY48O02HWMP2,-,-,cm,1,194,209,16,-,no,1,0.56,0.0,144.0,1.1e-38,!,*,-,-,-,-,-,-,Yersinia,sRNA,251
1,rnk_leader,RF01771,APTF_contig10809,-,-,cm,1,109,209,103,-,no,1,0.45,0.0,77.7,7.6e-13,!,*,-,-,-,-,-,-,Enterobacteria,rnk,leader
1,STnc450,RF02051,APTF_contig10500,-,-,cm,1,57,209,265,+,no,1,0.51,0.0,40.8,3e-06,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc450
1,rydB,RF00118,APTF_F3GY48O01EDQIL,-,-,cm,1,62,210,150,-,no,1,0.57,0.0,78.0,3.5e-17,!,*,-,-,-,-,-,-,rydB,RNA
1,CRISPR-DR4,RF01317,APTF_F3GY48O01CX3WS,-,CL00014,cm,1,28,210,183,-,no,1,0.54,0.0,43.5,1.6e-07,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,narK,RF03032,APTF_contig03851,-,-,cm,1,72,210,279,+,no,1,0.61,0.0,64.6,1.1e-10,!,*,-,-,-,-,-,-,narK,RNA
1,5S_rRNA,RF00001,APTF_F3GY48O01CGWD8,-,CL00113,cm,1,119,210,328,+,no,1,0.45,0.0,88.2,9.1e-18,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,greA,RF01769,APTF_F3GY48O01ECVIN,-,-,cm,1,124,211,88,-,no,1,0.41,0.0,115.8,5.6e-21,!,*,-,-,-,-,-,-,Enterobacteria,greA,leader
1,ar7,RF02342,APTF_F3GY48O02JWPRU,-,-,cm,1,140,212,348,+,3',3,0.68,1.9,116.6,1.2e-23,!,*,-,-,-,-,-,-,Alphaproteobacterial,sRNA,ar7
1,LSU_rRNA_bacteria,RF02541,APTF_F3GY48O01EHI0Y,-,CL00112,cm,1,168,212,393,+,3',3,0.51,0.0,91.2,1.1e-26,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_F3GY48O01EHI0Y,-,CL00112,cm,1,170,212,393,+,3',3,0.51,0.0,76.3,2.9e-20,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,isrK,RF01394,APTF_F3GY48O02GJHKR,-,-,cm,1,77,213,127,-,no,1,0.55,0.0,56.7,4.4e-10,!,=,2,0.460,0.755,",",",isrK,Hfq,binding,RNA
1,sroE,RF00371,APTF_contig23547,-,-,cm,1,92,213,138,-,no,1,0.53,0.0,75.4,4.6e-17,!,*,-,-,-,-,-,-,sroE,RNA
1,tRNA,RF00005,APTF_F3GY48O02FLE4Y,-,CL00001,cm,1,71,214,141,-,no,1,0.65,0.0,64.4,1.1e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O02GI8HG,-,CL00001,cm,1,71,214,142,-,no,1,0.52,0.0,71.3,1.3e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O02IZEVO,-,CL00001,cm,1,71,215,144,-,no,1,0.58,0.0,63.6,1.9e-12,!,*,-,-,-,-,-,-,tRNA
1,RybB,RF00110,APTF_F3GY48O02H3D0Q,-,-,cm,1,79,216,295,+,no,1,0.47,0.0,98.7,1.2e-19,!,*,-,-,-,-,-,-,RybB,RNA
1,nhaA-I,RF03057,APTF_contig44813,-,-,cm,1,56,217,155,-,no,1,0.63,0.0,43.8,1e-06,!,*,-,-,-,-,-,-,nhaA-I,RNA
4,tRNA,RF00005,APTF_contig25966,-,CL00001,cm,1,71,217,290,+,no,1,0.51,0.0,67.5,1.6e-13,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_F3GY48O01CFTGI,-,CL00001,cm,1,71,218,129,-,no,1,0.64,0.0,39.5,1e-05,!,=,1,1.000,0.989,",",",tRNA
1,c4-a1b1,RF03163,APTF_contig42198,-,CL00128,cm,1,53,218,166,-,no,1,0.55,0.0,64.6,1e-14,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
2,c4-a1b1,RF03163,APTF_F3GY48O01C3BG9,-,CL00128,cm,1,53,218,166,-,no,1,0.55,0.0,58.2,8.4e-13,!,^,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
2,c4-a1b1,RF03163,APTF_contig27157,-,CL00128,cm,1,53,218,166,-,no,1,0.58,0.0,56.6,2.6e-12,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,group-II-D1D4-7,RF02012,APTF_F3GY48O01BY2G6,-,CL00102,cm,1,136,218,354,+,3',3,0.53,0.0,90.1,1.8e-16,!,*,-,-,-,-,-,-,Group,II,catalytic,intron,D1-D4-7
1,tRNA-Sec,RF01852,APTF_F3GY48O01CFTGI,-,CL00001,cm,1,91,219,129,-,no,1,0.65,0.0,80.4,1e-15,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
1,tRNA,RF00005,APTF_F3GY48O01CUVQL,-,CL00001,cm,1,71,219,138,-,no,1,0.65,0.0,54.1,8.8e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_F3GY48O02GUSJB,-,CL00001,cm,1,71,219,146,-,no,1,0.65,0.0,66.0,4e-13,!,*,-,-,-,-,-,-,tRNA
